,,SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,GRAVE YARD ,,,,,,,,
,,ALONG HOUSE ,,,,,,,,
,,OF HABIB ,,,,,,,,
,,ULLAH ,,,,,,,,
,,MOAZAM ,,,,,,,,
,,JEHAN ZEB ,,,,,,,,
,,ATTA ,,,,,,,,
,,MUHAMMAD ,,,,,,,,
,,MIR HAKEEM ,,,,,,,,
,,NAZAR ABAD ,,,,,,,,
,,NAZAR ,,,,,,,,
,,BOSTAN ROAD.,,,,,,,,
,,-,016030601,-,, 1023, 1023,,,
,,,,,, 1544 , 1544 ,,,
 80 ,GOVERNMENT PRIMARY ,UC-12 ,016030602  SHER ZAMAN SHAHEEN ,-, 930,, 930, 4,, 4
,SCHOOL SHAH DHAND BOSTAN ,SHAHEEN ,MUSLIM TOWN.,,,,,,,
,ABAD (MALE) PS-2,MUSLIM TOWN ,,,,,,,,
,,-II- NAZAR ,,,,,,,,
,,ABAD MARKET ,,,,,,,,
,,NAZAR ,,,,,,,,
,,BOSTAN ,,,,,,,,
,,INCLUDING H/O ,,,,,,,,
,,GHUANCHA ,,,,,,,,
,,"GUL, TAJ DIN ",,,,,,,,
,,SHER WALI ,,,,,,,,
,,SHAKAR AND ,,,,,,,,
,,NADIR OFFICE ,,,,,,,,
,,CHAIRMAN ,,,,,,,,
,,PHUNDU ROAD ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,ABADI PHUNDU ,,,,,,,,
,,ROAD TO ,,,,,,,,
,,GRAVE YARD/ ,,,,,,,,
,,GUL KHAN ,,,,,,,,
,,ANDH/O UMER ,,,,,,,,
,,KHAN MIRA ,,,,,,,,
,,KHAN HAKIM ,,,,,,,,
,,SAID AND,,,,,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 45 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
,,-,016030604,-, 1057,, 1057,,,
,,,, 1987 ,, 1987 ,,,,
 81 ,GOVERNMENT GIRLS PRIMERY ,UC-12 ,016030602  SHER ZAMAN SHAHEEN ,-,, 603, 603, 3, 3,
,SCHOOL SHAH DHAND NAZAR ,SHAHEEN ,MUSLIM TOWN.,,,,,,,
,ABAD NO 2 (FEMALE),MUSLIM TOWN ,,,,,,,,
,,-II- NAZAR ,,,,,,,,
,,ABAD MARKET ,,,,,,,,
,,NAZAR ,,,,,,,,
,,BOSTAN ,,,,,,,,
,,INCLUDING H/O ,,,,,,,,
,,GHUANCHA ,,,,,,,,
,,"GUL, TAJ DIN ",,,,,,,,
,,SHER WALI ,,,,,,,,
,,SHAKAR AND ,,,,,,,,
,,NADIR OFFICE ,,,,,,,,
,,CHAIRMAN ,,,,,,,,
,,PHUNDU ROAD ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,ABADI PHUNDU ,,,,,,,,
,,ROAD TO ,,,,,,,,
,,GRAVE YARD/ ,,,,,,,,
,,GUL KHAN ,,,,,,,,
,,ANDH/O UMER ,,,,,,,,
,,KHAN MIRA ,,,,,,,,
,,KHAN HAKIM ,,,,,,,,
,,SAID AND,,,,,,,,
,,-,016030604,-,, 840, 840,,,
,,,,,, 1443 , 1443 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 46 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 82 ,GOVT PRIMARY SCHOOL ,UC-12 ,016030603  NO 2 ABADI BANK OF DURA ,-, 869,, 869, 4,, 4
,AKHOON ABAD (MALE),SHAHEEN ,ROAD.,,,,,,,
,,MUSLIM ,,,,,,,,
,,TOWN-II- ,,,,,,,,
,,NASAR ABAD ,,,,,,,,
,,SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,INCLUDING H/O ,,,,,,,,
,,MUHAMMAD ,,,,,,,,
,,BASHIR SALIM ,,,,,,,,
,,ABDUL SAMAD ,,,,,,,,
,,ULFAT IMTIAZ ,,,,,,,,
,,T/WELL HUJRA ,,,,,,,,
,,SARWAR ,,,,,,,,
,,NASAR ,,,,,,,,
,,(NAZAR) ABAD ,,,,,,,,
,,SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,ABADI ,,,,,,,,
,,BETWEEN ,,,,,,,,
,,NAZAR ,,,,,,,,
,,BOSTAN ROAD ,,,,,,,,
,,TO TUBE WELL ,,,,,,,,
,,RAHIM ABAD ,,,,,,,,
,,RAHIM ABAD,,,,,,,,
,,-,016031104,-, 844,, 844,,,
,,,,, 1713 ,, 1713 ,,,
 83 ,AL-KHAR PUBLIC SCHOOL ,UC-12 ,016030603,-,, 664, 664,, 3, 3
,MOHALLA HAMZA ABAD ,SHAHEEN ,,,,,,,,
,SHAHEEN MUSLIM TOWN ,MUSLIM TOWN ,,,,,,,,
,(FEMALE) PS-I (NEEDS ,-II,,,,,,,,
,IMPROVISATION),-,016031104,-,, 671, 671,,,
,,,,,, 1335 , 1335 ,,,
 84 ,GOVERNMENT PRIMARY ,UC-13 SHEIKH ,016031105,-, 390,, 390, 2,, 2
,SCHOOL AKHOON ABAD (MALE),JUNAID ABAD- ,,,,,,,,
,,RAHIM ABAD ,,,,,,,,
,,INCLUDING H/O ,,,,,,,,
,,HABIB UR ,,,,,,,,
,,REHMAN ,,,,,,,,
,,ABDUL ,,,,,,,,
,,MEHTAB & ,,,,,,,,
,,MUSA BANK OF ,,,,,,,,
,,DURA ROAD ,,,,,,,,
,,RAHIM ABAD ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,GRAVE YARD ,,,,,,,,
,,"STREET NO 2,3 ",,,,,,,,
,,RAHIM ABAD ,,,,,,,,
,,PHUNDU ROAD ,,,,,,,,
,,ABADI UP TO ,,,,,,,,
,,GUL REHMAN.,,,,,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 47 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
,,-,016031103,-, 764,, 764,,,
,,,, 1154 ,, 1154 ,,,,
 85 ,AL-KHAR PUBLIC SCHOOL ,UC-13 SHEIKH ,016031105,-,, 298, 298,, 1, 1
,MOHALLA  HAMZA ABAD ,JUNAID ABAD- ,,,,,,,,
,SHAHEEN MUSLIM TOWN ,RAHIM ABAD ,,,,,,,,
,(FEMALE) PS-2 (NEEDS ,INCLUDING H/O ,,,,,,,,
,IMPROVISATION),HABIB UR ,,,,,,,,
,,REHMAN ,,,,,,,,
,,ABDUL ,,,,,,,,
,,MEHTAB & ,,,,,,,,
,,MUSA BANK OF ,,,,,,,,
,,DURA ROAD ,,,,,,,,
,,RAHIM ABAD ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,GRAVE YARD ,,,,,,,,
,,"STREET NO 2,3 ",,,,,,,,
,,RAHIM ABAD ,,,,,,,,
,,PHUNDU ROAD ,,,,,,,,
,,ABADI UP TO ,,,,,,,,
,,GUL REHMAN.,,,,,,,,
,,-,016031103,-,, 543, 543,,,
,,,,,, 841 , 841 ,,,
 86 ,GOVERNMENT GIRLS HIGH ,UC-13 SHEIKH ,016030901,-, 1112,, 1112, 4,, 4
,SCHOOL SHIEKH ABAD NO 4 ,JUNAID ,,,,,,,,
,(MALE) PS-1,ABAD-SHEIKH ,,,,,,,,
,,JUNAID ABAD ,,,,,,,,
,,NO 2 ,,,,,,,,
,,INCLUDING H/O ,,,,,,,,
,,"ZAFEER GUL, ",,,,,,,,
,,SHEIKH JUNAID ,,,,,,,,
,,ABAD NO 3 ,,,,,,,,
,,ABADI BANK OF ,,,,,,,,
,,DURA ROAD ,,,,,,,,
,,ZIARAT SHEIKH ,,,,,,,,
,,JUNAID BABA ,,,,,,,,
,,ABADI ,,,,,,,,
,,CHAMKANI ,,,,,,,,
,,ROAD O/S ,,,,,,,,
,,LAHORI PLOTS ,,,,,,,,
,,ARBAB ,,,,,,,,
,,NUSRULLAH TO ,,,,,,,,
,,ABADI SHOP,,,,,,,,
,,-,016030908,-, 445,, 445,,,
,,-,016030904,-, 471,, 471,,,
,,,,, 2028 ,, 2028 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 48 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 87 ,GOVERNMENT GIRLS PRIMARY ,UC-13 SHEIKH ,016030901,-,, 1040, 1040,, 3, 3
,SCHOOL SHIEKH ABAD NO 4 ,JUNAID ,,,,,,,,
,(FEMALE),ABAD-SHEIKH ,,,,,,,,
,,JUNAID ABAD ,,,,,,,,
,,NO 2 ,,,,,,,,
,,INCLUDING H/O ,,,,,,,,
,,"ZAFEER GUL, ",,,,,,,,
,,SHEIKH JUNAID ,,,,,,,,
,,ABAD NO 3 ,,,,,,,,
,,ABADI BANK OF ,,,,,,,,
,,DURA ROAD ,,,,,,,,
,,ZIARAT SHEIKH ,,,,,,,,
,,JUNAID BABA ,,,,,,,,
,,ABADI ,,,,,,,,
,,CHAMKANI ,,,,,,,,
,,ROAD O/S ,,,,,,,,
,,LAHORI PLOTS ,,,,,,,,
,,ARBAB ,,,,,,,,
,,NUSRULLAH TO ,,,,,,,,
,,ABADI SHOP,,,,,,,,
,,-,016030908,-,, 380, 380,,,
,,-,016030904,-,, 336, 336,,,
,,,,,, 1756 , 1756 ,,,
 88 ,GOVERNMENT GIRLS HIGH ,UC-13 SHEIKH ,016030905,-, 436,, 436, 4,, 4
,SCHOOL SHIKEH ABAD NO 1 ,JUNAID ABAD - ,,,,,,,,
,(MALE) PS-2,SHEIKH TANT ,,,,,,,,
,,CROCKERY ,,,,,,,,
,,SCHOOL ,,,,,,,,
,,SHEIKH ABAD ,,,,,,,,
,,GARIBAN ,,,,,,,,
,,COLONY CIT ,,,,,,,,
,,CIRCULAR ,,,,,,,,
,,ROAD ABADI ,,,,,,,,
,,CITY CIRCULAR ,,,,,,,,
,,ROAD MANI ,,,,,,,,
,,STORE TO ,,,,,,,,
,,CHOWK ,,,,,,,,
,,LAHORI ,,,,,,,,
,,GATE/CHAMAK,,,,,,,,
,,NI ROAD ,,,,,,,,
,,SHEIKH ABAD ,,,,,,,,
,,DAR UL ULOOM ,,,,,,,,
,,SHEIKH ABAD ,,,,,,,,
,,SHEIKH ABAD ,,,,,,,,
,,ROAD,,,,,,,,
,,-,016030906,-, 466,, 466,,,
,,-,016030907,-, 462,, 462,,,
,,-,016030903,-, 478,, 478,,,
,,,,, 1842 ,, 1842 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 49 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 89 ,GOVERNMENT GIRLS PRIMERY ,UC-13 SHEIKH ,016030905,-,, 312, 312,, 3, 3
,SCHOOL SHIEKH ABAD NO 1 ,JUNAID ABAD - ,,,,,,,,
,(FEMALE),SHEIKH TANT ,,,,,,,,
,,CROCKERY ,,,,,,,,
,,SCHOOL ,,,,,,,,
,,SHEIKH ABAD ,,,,,,,,
,,GARIBAN ,,,,,,,,
,,COLONY CIT ,,,,,,,,
,,CIRCULAR ,,,,,,,,
,,ROAD ABADI ,,,,,,,,
,,CITY CIRCULAR ,,,,,,,,
,,ROAD MANI ,,,,,,,,
,,STORE TO ,,,,,,,,
,,CHOWK ,,,,,,,,
,,LAHORI ,,,,,,,,
,,GATE/CHAMAK,,,,,,,,
,,NI ROAD ,,,,,,,,
,,SHEIKH ABAD ,,,,,,,,
,,DAR UL ULOOM ,,,,,,,,
,,SHEIKH ABAD ,,,,,,,,
,,SHEIKH ABAD ,,,,,,,,
,,ROAD,,,,,,,,
,,-,016030906,-,, 412, 412,,,
,,-,016030907,-,, 348, 348,,,
,,-,016030903,-,, 379, 379,,,
,,,,,, 1451 , 1451 ,,,
 90 ,GOVERNMENT GIRLS HIGH ,UC-13 SHEIKH ,016030902,-, 833,, 833, 3,, 3
,SCHOOL SHIEKH ABAD NO 4 ,JUNAID ABAD- ,,,,,,,,
,(MALE),SHEIKH ABAD ,,,,,,,,
,,NO 1& 4 ABADI ,,,,,,,,
,,PHUNDU RAOD ,,,,,,,,
,,FROM FARID ,,,,,,,,
,,SWIT HOUSE ,,,,,,,,
,,TO HAROON ,,,,,,,,
,,TAILOR ABADI ,,,,,,,,
,,CITY CIRCULAR ,,,,,,,,
,,ROAD TO ,,,,,,,,
,,SHAMA GHEE ,,,,,,,,
,,STORE SHEIKH ,,,,,,,,
,,JUNAID ABAD ,,,,,,,,
,,SHEIKH ABAD ,,,,,,,,
,,NO 1 BANK OF ,,,,,,,,
,,DURA ROAD ,,,,,,,,
,,PHUNDU ROAD ,,,,,,,,
,,TO PARK.,,,,,,,,
,,-,016031101,-, 790,, 790,,,
,,,,, 1623 ,, 1623 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 50 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 91 ,GOVERNMENT MIDDLE ,UC-13 SHEIKH ,016030902,-,, 624, 624,, 2, 2
,SCHOOL FOR BOYS SHEIKH ,JUNAID ABAD- ,,,,,,,,
,ABAD NO 1 (FEMALE),SHEIKH ABAD ,,,,,,,,
,,NO 1& 4 ABADI ,,,,,,,,
,,PHUNDU RAOD ,,,,,,,,
,,FROM FARID ,,,,,,,,
,,SWIT HOUSE ,,,,,,,,
,,TO HAROON ,,,,,,,,
,,TAILOR ABADI ,,,,,,,,
,,CITY CIRCULAR ,,,,,,,,
,,ROAD TO ,,,,,,,,
,,SHAMA GHEE ,,,,,,,,
,,STORE SHEIKH ,,,,,,,,
,,JUNAID ABAD ,,,,,,,,
,,SHEIKH ABAD ,,,,,,,,
,,NO 1 BANK OF ,,,,,,,,
,,DURA ROAD ,,,,,,,,
,,PHUNDU ROAD ,,,,,,,,
,,TO PARK.,,,,,,,,
,,-,016031101,-,, 609, 609,,,
,,,,,, 1233 , 1233 ,,,
 92 ,GOVT.P/S FOR BOYS SHIEKH ,UC.13 SHEIKH ,016031102,-, 974,, 974, 3,, 3
,ABAD NO.1 MALE,"JUNAID ABAD, ",,,,,,,,
,,INCLUDING H/O ,,,,,,,,
,,"HABIB ULLAH , ",,,,,,,,
,,AMAN ULLAH ,,,,,,,,
,,AND ROKHAN ,,,,,,,,
,,EXECPT ,,,,,,,,
,,ZIARAT SHEIKH ,,,,,,,,
,,JUNAID ABAD ,,,,,,,,
,,QUTSIDE ,,,,,,,,
,,LAHORI ,,,,,,,,
,,ISLAMABAD.,,,,,,,,
,,-,016030801,-, 633,, 633,,,
,,,,, 1607 ,, 1607 ,,,
 93 ,GOVT. GIRLS PRIMERY ,UC.13 SHEIKH ,016031102,-,, 820, 820,, 2, 2
,SCHOOL  SHIEKH ABAD NO.4 ,"JUNAID ABAD, ",,,,,,,,
,FEMALE,INCLUDING H/O ,,,,,,,,
,,"HABIB ULLAH , ",,,,,,,,
,,AMAN ULLAH ,,,,,,,,
,,AND ROKHAN ,,,,,,,,
,,EXECPT ,,,,,,,,
,,ZIARAT SHEIKH ,,,,,,,,
,,JUNAID ABAD ,,,,,,,,
,,QUTSIDE ,,,,,,,,
,,LAHORI ,,,,,,,,
,,ISLAMABAD.,,,,,,,,
,,-,016030801,-,, 470, 470,,,
,,,,,, 1290 , 1290 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 51 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 94 ,GOVT.P/S  FOR BOYS HUSSAIN ,UC-13 SHEIKH ,016030805,-, 547,, 547, 3,, 3
,ABAD MALE,JUNIAD ABAD ,,,,,,,,
,,OUYTSIDE ,,,,,,,,
,,LAHORI SHER ,,,,,,,,
,,BAHADAR ,,,,,,,,
,,"KHAN STREET , ",,,,,,,,
,,ABDI MALIK ,,,,,,,,
,,GHULAM ,,,,,,,,
,,HUSSSAIN MC ,,,,,,,,
,,TUB WELL ,,,,,,,,
,,HUSSAIN  ABAD ,,,,,,,,
,,MC SWEEPER ,,,,,,,,
,,QUARTERS.,,,,,,,,
,,-,016030806,-, 593,, 593,,,
,,-,016030806,-, 548,, 548,,,
,,,,, 1688 ,, 1688 ,,,
 95 ,GOVT HELATH DISP0ENSARY ,UC-13 SHEIKH ,016030805,-,, 317, 317,, 2, 2
,STREET  SHER ABAD BAHADAR ,JUNIAD ABAD ,,,,,,,,
,KHAN MC TUBEWELL-FEMEL,OUYTSIDE ,,,,,,,,
,,LAHORI SHER ,,,,,,,,
,,BAHADAR ,,,,,,,,
,,"KHAN STREET , ",,,,,,,,
,,ABDI MALIK ,,,,,,,,
,,GHULAM ,,,,,,,,
,,HUSSSAIN MC ,,,,,,,,
,,TUB WELL ,,,,,,,,
,,HUSSAIN ABAD ,,,,,,,,
,,MC SWEEPER ,,,,,,,,
,,QUARTERS.,,,,,,,,
,,-,016030802,-,, 474, 474,,,
,,-,016030806,-,, 376, 376,,,
,,,,,, 1167 , 1167 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 52 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 96 ,GOVERNMENT AGRO TEAC: ,UC-13 SHEIKH ,HUSSAIN ABAD PARTIALLY. 016030803,-, 511,, 511, 2,, 2
,GUL BAHAR PESHAWAR ,JUNAID ABAD ,,,,,,,,
,(MALE0,MANZOOR ,,,,,,,,
,,SWEET HOUSE ,,,,,,,,
,,TO DURA ,,,,,,,,
,,"ROAD, ",,,,,,,,
,,HUSSAIN ABAD ,,,,,,,,
,,COLONY ,,,,,,,,
,,ALLAMA ADEEB ,,,,,,,,
,,ROAD TO ,,,,,,,,
,,STREET NO.1 ,,,,,,,,
,,HUSSAIN ABAD ,,,,,,,,
,,COLONY SERAI ,,,,,,,,
,,HADDI LALA ,,,,,,,,
,,"RUKH STREET, ",,,,,,,,
,,BALOCH ABAD ,,,,,,,,
,,NISHTERABAD ,,,,,,,,
,,ROAD SARWAR ,,,,,,,,
,,"LODGE, ",,,,,,,,
,,MOHALLA ,,,,,,,,
,,ISLAMABAD ,,,,,,,,
,,NISHTERABAD ,,,,,,,,
,,"ROAD,",,,,,,,,
,,-,016030804,-, 749,, 749,,,
,,,,, 1260 ,, 1260 ,,,
 97 ,GOVERNMENT GIRLS PRIMERY ,UC 13 SHEIKH ,HUSSAIN ABAD PRTIALLY.   016030803,-,, 425, 425,, 2, 2
,SCHOOL HUSSAIN ABAD ,JUNAID ABAD ,,,,,,,,
,(FEMALE),MANZOOR ,,,,,,,,
,,SWEET HOUS ,,,,,,,,
,,TO DURA ,,,,,,,,
,,"ROAD, ",,,,,,,,
,,HUSSAIN ABAD ,,,,,,,,
,,"COLONY, ",,,,,,,,
,,ALLAMA ADEEB ,,,,,,,,
,,ROAD TO ,,,,,,,,
,,STREET NO. 1 ,,,,,,,,
,,HUSSAIN ABAD ,,,,,,,,
,,COLONY. ,,,,,,,,
,,"SARIA HADDI, ",,,,,,,,
,,LALA RKH ,,,,,,,,
,,"STREET, ",,,,,,,,
,,"BALOCH ABAD, ",,,,,,,,
,,NISHTERABAD ,,,,,,,,
,,ROAD SARWAR ,,,,,,,,
,,LODGE ,,,,,,,,
,,MOHALLA ,,,,,,,,
,,ISLAMABAD ,,,,,,,,
,,NISHTERABAD ,,,,,,,,
,,"ROAD,",,,,,,,,
,,-,016030804,-,, 586, 586,,,
,,,,,, 1011 , 1011 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 53 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 98 ,GOVERNMENT PRIMERY ,UC-14 LAHORI ,TO HOTEL HAFIZ JEE KABI SHADI PIR ,-, 962,, 962, 4, 4,
,SCHOOL MOHALLA MUSTAFA ,ABADI O/S ,ROAD.  016040106,,,,,,,
,JEE (MALE),LAHORI GATE ,,,,,,,,
,,SWEEPER ,,,,,,,,
,,QUARTERS TO ,,,,,,,,
,,"NISHTAR ABAD, ",,,,,,,,
,,TANKI CHOWK ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,PUBLIC ,,,,,,,,
,,HEALTH ,,,,,,,,
,,CENTER ,,,,,,,,
,,SIKANDAR ,,,,,,,,
,,PURA TO H/O ,,,,,,,,
,,"BABU, MOH. ",,,,,,,,
,,PIR CULAB ,,,,,,,,
,,"SHAH , MOH ",,,,,,,,
,,KACHI ABADI ,,,,,,,,
,,LOHARI GATE ,,,,,,,,
,,TO PROPERTY ,,,,,,,,
,,MURAD ,,,,,,,,
,,BAKHSH. ,,,,,,,,
,,KOOCHA ,,,,,,,,
,,MUSTAFA JEE ,,,,,,,,
,,MOSQUE ,,,,,,,,
,,MUSTAFA,,,,,,,,
,,-,016040106,-, 277,, 277,,,
,,-,016040104,-, 551,, 551,,,
,,-,016040102,-, 937,, 937,,,
,,TO HOTEL ,016040103,-,, 691, 691,,,
,,HAFIZ JEE KABI ,,,,,,,,
,,SHADI PIR ,,,,,,,,
,,ROAD. ,,,,,,,,
,,016040106TO ,,,,,,,,
,,HOTEL HAFIZ ,,,,,,,,
,,JEE KABI ,,,,,,,,
,,SHADI PIR ,,,,,,,,
,,ROAD.,,,,,,,,
,,-,016040106,-,, 239, 239,,,
,,-,016040104,-,, 527, 527,,,
,,-,016040102,-,, 634, 634,,,
,,,,, 2727 , 2091 , 4818 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 54 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 99 ,PUBLIC HEALTH CENTER ,UC-14 LAHORI ,"016040103  JEE IMAM BARA POUAN WALI, ",-,, 691, 691,, 4, 4
,SIKANDER PUA (FEMALE),ABADI O/S ,"KACHI MOHALLAH, BUKHARI SARAI, ",,,,,,,
,,LAHORI GATE ,ABADI SHAH RASOOL PIR TO MOSQUE ,,,,,,,
,,SWEEPER ,"PIR GULAB SHAH SIKANDAR PURA, ",,,,,,,
,,QUARTERS TO ,"GARHI SAIDAN, KOOCHA ",,,,,,,
,,"NISHTAR ABAD, ","ZAMEENDRARAN, DAHKI MIAN RAHIM ",,,,,,,
,,TANKI CHOWK ,"SHAH, POLICE STATION HASHTNAGRI TO ",,,,,,,
,,INCLUDING ,HOTEL HAFIZ JII KABI SHADI PIR ROAD.,,,,,,,
,,PUBLIC ,,,,,,,,
,,HEALTHE ,,,,,,,,
,,CENTER ,,,,,,,,
,,SIKANDAR PUA ,,,,,,,,
,,"TO H/O BABU, ",,,,,,,,
,,MOH PIR ,,,,,,,,
,,"GULAB SHAH, ",,,,,,,,
,,"MOH. KACHI, ",,,,,,,,
,,ABADI LAHORI ,,,,,,,,
,,GATE TO ,,,,,,,,
,,PROPERTY ,,,,,,,,
,,MURAD ,,,,,,,,
,,BAKHSH. ,,,,,,,,
,,KOOCHA ,,,,,,,,
,,"MUSTAFA JEE, ",,,,,,,,
,,MOSQUE ,,,,,,,,
,,MUSTAFA,,,,,,,,
,,-,016040106,-,, 239, 239,,,
,,,,,, 930 , 930 ,,,
 100 ,GOVERNMENT MIDDLE ,UC-14 LAHORI ,"QASABAN, MOH TASBIH GARAN CHOWK ",-, 221,, 221, 4,, 4
,SCHOOL TAKIA SINGAM MALE ,QUARTERS ,TASBIH GARAN ABADI. 016040101,,,,,,,
,PS-1 NEEDS IMPROVISEATION,KHAAJA ,,,,,,,,
,,SHARIF ,,,,,,,,
,,SIKANDAR ,,,,,,,,
,,PRUA ROAD ,,,,,,,,
,,SIKANDAR ,,,,,,,,
,,PURA MOH. PIR ,,,,,,,,
,,"CULAB SHAH, ",,,,,,,,
,,"PARTIALLY, ",,,,,,,,
,,ZIARAT SHAH ,,,,,,,,
,,"RASOOL PIR, ",,,,,,,,
,,MOH. TAKIA ,,,,,,,,
,,SINGAN MOH. ,,,,,,,,
,,BORIABAFAN ,,,,,,,,
,,KOOCHA QAIM ,,,,,,,,
,,KHAN MASJID ,,,,,,,,
,,BILAL KOOCHA ,,,,,,,,
,,"HUSSAINA, ",,,,,,,,
,,CHA ,,,,,,,,
,,"KATEEKHAN, ",,,,,,,,
,,KOOCHA MOLVI ,,,,,,,,
,,"ABDUL HAKIM,",,,,,,,,
,,-,016040105,-, 388,, 388,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 55 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
,,-,016040204,-, 555, 555,,,,
,,-,016040203,-, 551, 551,,,,
,,-,016040206,-, 369, 369,,,,
,,,, 2084 , 2084 ,,,,,
 101 ,GOVERNMENT MIDDLE ,UC-14 LAHORI ,"QASABAN MOH, TASBIH GARAN, CHOWK ",-, 180, 180, 3, 3,,
,SCHOOL TAKIA SINGAM ,QUARTERS ,TASBIH GARAN ABADI. 016040101,,,,,,,
,(FEMALE)PS-2,KHAAJA ,,,,,,,,
,,SHARIF ,,,,,,,,
,,SIKANDAR ,,,,,,,,
,,PRUA ROAD ,,,,,,,,
,,SIKANDAR ,,,,,,,,
,,PURA MOH. PIR ,,,,,,,,
,,"CULAB SHAH, ",,,,,,,,
,,"PARTIALLY, ",,,,,,,,
,,ZIARAT SHAH ,,,,,,,,
,,"RASOOL PIR, ",,,,,,,,
,,MOH. TAKIA ,,,,,,,,
,,SINGAN MOH. ,,,,,,,,
,,BORIABAFAN ,,,,,,,,
,,KOOCHA QAIM ,,,,,,,,
,,KHAN MASJID ,,,,,,,,
,,BILAL KOOCHA ,,,,,,,,
,,"HUSSAINA, ",,,,,,,,
,,CHA ,,,,,,,,
,,"KATEEKHAN, ",,,,,,,,
,,KOOCHA MOLVI ,,,,,,,,
,,"ABDUL HAKIM,",,,,,,,,
,,-,016040105,-, 313, 313,,,,
,,-,016040204,-, 138, 138,,,,
,,-,016040203,-, 480, 480,,,,
,,-,016040206,-, 252, 252,,,,
,,,,, 1363 , 1363 ,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 56 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 102 ,GOVERNMENT MIDDLE ,UC-14 LOHORI ,016040202,-, 391, 391, 3, 3,,
,SCHOOL GANJ GATE FOR BOYS ,KACHI ,,,,,,,,
,(MALE),MOHALLAH ,,,,,,,,
,,ROAD FROM ,,,,,,,,
,,PROPERTY ,,,,,,,,
,,SAID RASOOL ,,,,,,,,
,,TO ABDUL AZIZ ,,,,,,,,
,,"AND SHOUKAT, ",,,,,,,,
,,KOOCHA ,,,,,,,,
,,"BAROCHIAN, ",,,,,,,,
,,MOH. ,,,,,,,,
,,MOHABAT ,,,,,,,,
,,"PURA, CITY ",,,,,,,,
,,CIRCULAR ,,,,,,,,
,,ROAD. MIH. ,,,,,,,,
,,KOTLA KHAN ,,,,,,,,
,,ABADI CITY ,,,,,,,,
,,CIRCULAR ,,,,,,,,
,,ROAD TO ,,,,,,,,
,,SABAZ PIR ,,,,,,,,
,,ROAD ZIARAT ,,,,,,,,
,,SABAZ PIR ,,,,,,,,
,,GANJ GATE ,,,,,,,,
,,SCHOOL.,,,,,,,,
,,-,016040201,-, 420, 420,,,,
,,-,016040501,-, 413, 413,,,,
,,-,016040502,-, 472, 472,,,,
,,,,, 1696 , 1696 ,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 57 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 103 ,GOVERNMENT GIRLS PRIMERY ,UC-14 LOHORI ,016040202,-, 346, 346, 3, 3,,
,SCHOOL OLD KARIM PURA ,KACHI ,,,,,,,,
,(BACK SIDE BAGUM ,MOHALLAH ,,,,,,,,
,SHAHBUDIN HIGH SCHOOL) ,ROAD FROM ,,,,,,,,
,(FEMALE) PS-1,PROPERTY ,,,,,,,,
,,SAID RASOOL ,,,,,,,,
,,TO ABDUL AZIZ ,,,,,,,,
,,"AND SHOUKAT, ",,,,,,,,
,,KOOCHA ,,,,,,,,
,,"BAROCHIAN, ",,,,,,,,
,,MOH. ,,,,,,,,
,,MOHABAT ,,,,,,,,
,,"PURA, CITY ",,,,,,,,
